YY	MM	DD	HH	"1"	"2"	tot_average
1999	 9	 6	24	0.00000	0.00000	0.00000
1999	 9	 7	 1	0.00000	0.00000	0.00000
1999	 9	 7	 2	0.00000	0.00000	0.00000
1999	 9	 7	 3	0.00000	0.00000	0.00000
1999	 9	 7	 4	0.00000	0.00000	0.00000
1999	 9	 7	 5	0.00000	0.00000	0.00000
1999	 9	 7	 6	0.00000	0.00000	0.00000
1999	 9	 7	 7	0.00000	0.00000	0.00000
1999	 9	 7	 8	0.00000	0.00000	0.00000
1999	 9	 7	 9	0.00000	0.00000	0.00000
1999	 9	 7	10	0.00000	0.00000	0.00000
1999	 9	 7	11	0.00000	0.00000	0.00000
1999	 9	 7	12	0.00000	0.00000	0.00000
1999	 9	 7	13	0.00000	0.00000	0.00000
1999	 9	 7	14	0.00000	0.00000	0.00000
1999	 9	 7	15	0.00000	0.00000	0.00000
1999	 9	 7	16	0.00000	0.00000	0.00000
1999	 9	 7	17	0.00000	0.00000	0.00000
1999	 9	 7	18	0.00000	0.00000	0.00000
1999	 9	 7	19	0.00000	0.00000	0.00000
1999	 9	 7	20	0.00000	0.00000	0.00000
1999	 9	 7	21	0.00000	0.00000	0.00000
1999	 9	 7	22	0.00000	0.00000	0.00000
1999	 9	 7	23	0.00000	0.00000	0.00000
1999	 9	 7	24	0.00000	0.00000	0.00000
1999	 9	 8	 1	0.00000	0.00000	0.00000
1999	 9	 8	 2	0.00000	0.00000	0.00000
1999	 9	 8	 3	0.00000	0.00000	0.00000
1999	 9	 8	 4	0.00000	0.00000	0.00000
1999	 9	 8	 5	0.00000	0.00000	0.00000
1999	 9	 8	 6	0.00000	0.00000	0.00000
1999	 9	 8	 7	0.00000	0.00000	0.00000
1999	 9	 8	 8	0.00000	0.00000	0.00000
1999	 9	 8	 9	0.00000	0.00000	0.00000
1999	 9	 8	10	0.00000	0.00000	0.00000
1999	 9	 8	11	0.00000	0.00000	0.00000
1999	 9	 8	12	0.00000	0.00000	0.00000
1999	 9	 8	13	0.00000	0.00000	0.00000
1999	 9	 8	14	0.00000	0.00000	0.00000
1999	 9	 8	15	0.00000	0.00000	0.00000
1999	 9	 8	16	0.00000	0.00000	0.00000
1999	 9	 8	17	0.00000	0.00000	0.00000
1999	 9	 8	18	0.00000	0.00000	0.00000
1999	 9	 8	19	0.00000	0.00000	0.00000
1999	 9	 8	20	0.00000	0.00000	0.00000
1999	 9	 8	21	0.00000	0.00000	0.00000
1999	 9	 8	22	0.00000	0.00000	0.00000
1999	 9	 8	23	0.00000	0.00000	0.00000
1999	 9	 8	24	0.00000	0.00000	0.00000
1999	 9	 9	 1	0.00000	0.00000	0.00000
1999	 9	 9	 2	0.00000	0.00000	0.00000
1999	 9	 9	 3	0.00000	0.00000	0.00000
1999	 9	 9	 4	0.00000	0.00000	0.00000
1999	 9	 9	 5	0.00000	0.00000	0.00000
1999	 9	 9	 6	0.00000	0.00000	0.00000
1999	 9	 9	 7	0.00000	0.00000	0.00000
1999	 9	 9	 8	0.00000	0.00000	0.00000
1999	 9	 9	 9	0.00000	0.00000	0.00000
1999	 9	 9	10	0.00000	0.00000	0.00000
1999	 9	 9	11	0.00000	0.00000	0.00000
1999	 9	 9	12	0.00000	0.00000	0.00000
1999	 9	 9	13	0.00000	0.00000	0.00000
1999	 9	 9	14	0.00000	0.00000	0.00000
1999	 9	 9	15	0.00000	0.00000	0.00000
1999	 9	 9	16	0.00000	0.00000	0.00000
1999	 9	 9	17	0.00000	0.00000	0.00000
1999	 9	 9	18	0.00000	0.00000	0.00000
1999	 9	 9	19	0.00000	0.00000	0.00000
1999	 9	 9	20	0.00000	0.00000	0.00000
1999	 9	 9	21	0.00000	0.00000	0.00000
1999	 9	 9	22	0.00000	0.00000	0.00000
1999	 9	 9	23	0.00000	0.00000	0.00000
1999	 9	 9	24	0.00000	0.00000	0.00000
1999	 9	10	 1	0.00000	0.00000	0.00000
1999	 9	10	 2	0.00000	0.00000	0.00000
1999	 9	10	 3	0.00000	0.00000	0.00000
1999	 9	10	 4	0.00000	0.00000	0.00000
1999	 9	10	 5	0.00000	0.00000	0.00000
1999	 9	10	 6	0.00000	0.00000	0.00000
1999	 9	10	 7	0.00000	0.00000	0.00000
1999	 9	10	 8	0.00000	0.00000	0.00000
1999	 9	10	 9	0.00000	0.00000	0.00000
1999	 9	10	10	0.00000	0.00000	0.00000
1999	 9	10	11	0.00000	0.00000	0.00000
1999	 9	10	12	0.00000	0.00000	0.00000
1999	 9	10	13	0.00000	0.00000	0.00000
1999	 9	10	14	0.00000	0.00000	0.00000
1999	 9	10	15	0.00000	0.00000	0.00000
1999	 9	10	16	0.00000	0.00000	0.00000
1999	 9	10	17	0.00000	0.00000	0.00000
1999	 9	10	18	0.00000	0.00000	0.00000
1999	 9	10	19	0.00000	0.00000	0.00000
1999	 9	10	20	0.00000	0.00000	0.00000
1999	 9	10	21	0.00000	0.00000	0.00000
1999	 9	10	22	0.00000	0.00000	0.00000
1999	 9	10	23	0.00000	0.00000	0.00000
1999	 9	10	24	0.00000	0.00000	0.00000
1999	 9	11	 1	0.00000	0.00000	0.00000
1999	 9	11	 2	0.00000	0.00000	0.00000
1999	 9	11	 3	0.00000	0.00000	0.00000
1999	 9	11	 4	0.00000	0.00000	0.00000
1999	 9	11	 5	0.00000	0.00000	0.00000
1999	 9	11	 6	0.00000	0.00000	0.00000
1999	 9	11	 7	0.00000	0.00000	0.00000
1999	 9	11	 8	0.00000	0.00000	0.00000
1999	 9	11	 9	0.00000	0.00000	0.00000
1999	 9	11	10	0.00000	0.00000	0.00000
1999	 9	11	11	0.00000	0.00000	0.00000
1999	 9	11	12	0.00000	0.00000	0.00000
1999	 9	11	13	0.00000	0.00000	0.00000
1999	 9	11	14	0.00000	0.00000	0.00000
1999	 9	11	15	0.00000	0.00000	0.00000
1999	 9	11	16	0.00000	0.00000	0.00000
1999	 9	11	17	0.00000	0.00000	0.00000
1999	 9	11	18	0.00000	0.00000	0.00000
1999	 9	11	19	0.00000	0.00000	0.00000
1999	 9	11	20	0.00000	0.00000	0.00000
1999	 9	11	21	0.00000	0.00000	0.00000
1999	 9	11	22	0.00000	0.00000	0.00000
1999	 9	11	23	0.00000	0.00000	0.00000
1999	 9	11	24	0.00000	0.00000	0.00000
1999	 9	12	 1	0.00000	0.00000	0.00000
1999	 9	12	 2	0.00000	0.00000	0.00000
1999	 9	12	 3	0.00000	0.00000	0.00000
1999	 9	12	 4	0.00000	0.00000	0.00000
1999	 9	12	 5	0.00000	0.00000	0.00000
1999	 9	12	 6	0.00000	0.00000	0.00000
1999	 9	12	 7	0.00000	0.00000	0.00000
1999	 9	12	 8	0.00000	0.00000	0.00000
1999	 9	12	 9	0.00000	0.00000	0.00000
1999	 9	12	10	0.00000	0.00000	0.00000
1999	 9	12	11	0.00000	0.00000	0.00000
1999	 9	12	12	0.00000	0.00000	0.00000
1999	 9	12	13	0.00000	0.00000	0.00000
1999	 9	12	14	0.00000	0.00000	0.00000
1999	 9	12	15	0.00000	0.00000	0.00000
1999	 9	12	16	0.00000	0.00000	0.00000
1999	 9	12	17	0.00000	0.00000	0.00000
1999	 9	12	18	0.00000	0.00000	0.00000
1999	 9	12	19	0.00000	0.00000	0.00000
1999	 9	12	20	0.00000	0.00000	0.00000
1999	 9	12	21	0.00000	0.00000	0.00000
1999	 9	12	22	0.00000	0.00000	0.00000
1999	 9	12	23	0.00000	0.00000	0.00000
1999	 9	12	24	0.00000	0.00000	0.00000
1999	 9	13	 1	0.00000	0.00000	0.00000
1999	 9	13	 2	0.00000	0.00000	0.00000
1999	 9	13	 3	0.00000	0.00000	0.00000
1999	 9	13	 4	0.00000	0.00000	0.00000
1999	 9	13	 5	0.00000	0.00000	0.00000
1999	 9	13	 6	0.00000	0.00000	0.00000
1999	 9	13	 7	0.00000	0.00000	0.00000
1999	 9	13	 8	0.00000	0.00000	0.00000
1999	 9	13	 9	0.00000	0.00000	0.00000
1999	 9	13	10	0.00000	0.00000	0.00000
1999	 9	13	11	0.00000	0.00000	0.00000
1999	 9	13	12	0.00000	0.00000	0.00000
1999	 9	13	13	0.00000	0.00000	0.00000
1999	 9	13	14	0.00000	0.00000	0.00000
1999	 9	13	15	0.00000	0.00000	0.00000
1999	 9	13	16	0.00000	0.00000	0.00000
1999	 9	13	17	0.00000	0.00000	0.00000
1999	 9	13	18	0.00000	0.00000	0.00000
1999	 9	13	19	0.00000	0.00000	0.00000
1999	 9	13	20	0.00000	0.00000	0.00000
1999	 9	13	21	0.00000	0.00000	0.00000
1999	 9	13	22	0.00000	0.00000	0.00000
1999	 9	13	23	0.00000	0.00000	0.00000
1999	 9	13	24	0.00000	0.00000	0.00000
1999	 9	14	 1	0.00000	0.00000	0.00000
1999	 9	14	 2	0.00000	0.00000	0.00000
1999	 9	14	 3	0.00000	0.00000	0.00000
1999	 9	14	 4	0.00000	0.00000	0.00000
1999	 9	14	 5	0.00000	0.00000	0.00000
1999	 9	14	 6	0.00000	0.00000	0.00000
1999	 9	14	 7	0.00000	0.00000	0.00000
1999	 9	14	 8	0.00000	0.00000	0.00000
1999	 9	14	 9	0.00000	0.00000	0.00000
1999	 9	14	10	0.00000	0.00000	0.00000
1999	 9	14	11	0.00000	0.00000	0.00000
1999	 9	14	12	0.00000	0.00000	0.00000
1999	 9	14	13	0.00000	0.00000	0.00000
1999	 9	14	14	0.00000	0.00000	0.00000
1999	 9	14	15	0.00000	0.00000	0.00000
1999	 9	14	16	0.00000	0.00000	0.00000
1999	 9	14	17	0.00000	0.00000	0.00000
1999	 9	14	18	0.00000	0.00000	0.00000
1999	 9	14	19	0.00000	0.00000	0.00000
1999	 9	14	20	0.00000	0.00000	0.00000
1999	 9	14	21	0.00000	0.00000	0.00000
1999	 9	14	22	0.00000	0.00000	0.00000
1999	 9	14	23	0.00000	0.00000	0.00000
1999	 9	14	24	0.00000	0.00000	0.00000
1999	 9	15	 1	0.00000	0.00000	0.00000
1999	 9	15	 2	0.00000	0.00000	0.00000
1999	 9	15	 3	0.00000	0.00000	0.00000
1999	 9	15	 4	0.00000	0.00000	0.00000
1999	 9	15	 5	0.00000	0.00000	0.00000
1999	 9	15	 6	0.00000	0.00000	0.00000
1999	 9	15	 7	0.00000	0.00000	0.00000
1999	 9	15	 8	0.00000	0.00000	0.00000
1999	 9	15	 9	0.00000	0.00000	0.00000
1999	 9	15	10	0.00000	0.00000	0.00000
1999	 9	15	11	0.00000	0.00000	0.00000
1999	 9	15	12	0.00000	0.00000	0.00000
1999	 9	15	13	0.00000	0.00000	0.00000
1999	 9	15	14	0.00000	0.00000	0.00000
1999	 9	15	15	0.00000	0.00000	0.00000
1999	 9	15	16	0.00000	0.00000	0.00000
1999	 9	15	17	0.00000	0.00000	0.00000
1999	 9	15	18	0.00000	0.00000	0.00000
1999	 9	15	19	0.00000	0.00000	0.00000
1999	 9	15	20	0.00000	0.00000	0.00000
1999	 9	15	21	0.00000	0.00000	0.00000
1999	 9	15	22	0.00000	0.00000	0.00000
1999	 9	15	23	0.00000	0.00000	0.00000
1999	 9	15	24	0.00000	0.00000	0.00000
1999	 9	16	 1	0.00000	0.00000	0.00000
1999	 9	16	 2	0.00000	0.00000	0.00000
1999	 9	16	 3	0.00000	0.00000	0.00000
1999	 9	16	 4	0.00000	0.00000	0.00000
1999	 9	16	 5	0.00000	0.00000	0.00000
1999	 9	16	 6	0.00000	0.00000	0.00000
1999	 9	16	 7	0.00000	0.00000	0.00000
1999	 9	16	 8	0.00000	0.00000	0.00000
1999	 9	16	 9	0.00000	0.00000	0.00000
1999	 9	16	10	0.00000	0.00000	0.00000
1999	 9	16	11	0.00000	0.00000	0.00000
1999	 9	16	12	0.00000	0.00000	0.00000
1999	 9	16	13	0.00000	0.00000	0.00000
1999	 9	16	14	0.00000	0.00000	0.00000
1999	 9	16	15	0.00000	0.00000	0.00000
1999	 9	16	16	0.00000	0.00000	0.00000
1999	 9	16	17	0.00000	0.00000	0.00000
1999	 9	16	18	0.00000	0.00000	0.00000
1999	 9	16	19	0.00000	0.00000	0.00000
1999	 9	16	20	0.00000	0.00000	0.00000
1999	 9	16	21	0.00000	0.00000	0.00000
1999	 9	16	22	0.00000	0.00000	0.00000
1999	 9	16	23	0.00000	0.00000	0.00000
1999	 9	16	24	0.00000	0.00000	0.00000
1999	 9	17	 1	0.00000	0.00000	0.00000
1999	 9	17	 2	0.00000	0.00000	0.00000
1999	 9	17	 3	0.00000	0.00000	0.00000
1999	 9	17	 4	0.00000	0.00000	0.00000
1999	 9	17	 5	0.00000	0.00000	0.00000
1999	 9	17	 6	0.00000	0.00000	0.00000
1999	 9	17	 7	0.00000	0.00000	0.00000
1999	 9	17	 8	0.00000	0.00000	0.00000
1999	 9	17	 9	0.00000	0.00000	0.00000
1999	 9	17	10	0.00000	0.00000	0.00000
1999	 9	17	11	0.00000	0.00000	0.00000
1999	 9	17	12	0.00000	0.00000	0.00000
1999	 9	17	13	0.00000	0.00000	0.00000
1999	 9	17	14	0.06083	0.00000	0.04071
1999	 9	17	15	0.05643	0.00000	0.03777
1999	 9	17	16	0.05208	0.00000	0.03486
1999	 9	17	17	0.04780	0.00000	0.03199
1999	 9	17	18	0.04359	0.00000	0.02917
1999	 9	17	19	0.03947	0.00000	0.02642
1999	 9	17	20	0.03543	0.00000	0.02372
1999	 9	17	21	0.03152	0.00000	0.02110
1999	 9	17	22	0.02773	0.00000	0.01856
1999	 9	17	23	0.02417	0.00000	0.01618
1999	 9	17	24	0.02081	0.00000	0.01393
1999	 9	18	 1	0.01767	0.00000	0.01183
1999	 9	18	 2	0.01475	0.00000	0.00987
1999	 9	18	 3	0.01219	0.00000	0.00816
1999	 9	18	 4	0.00992	0.00000	0.00664
1999	 9	18	 5	0.00791	0.00000	0.00530
1999	 9	18	 6	0.00618	0.00000	0.00414
1999	 9	18	 7	0.00475	0.00000	0.00318
1999	 9	18	 8	0.00362	0.00000	0.00242
1999	 9	18	 9	0.00272	0.00000	0.00182
1999	 9	18	10	0.00201	0.00000	0.00134
1999	 9	18	11	0.00149	0.00000	0.00100
1999	 9	18	12	0.00107	0.00000	0.00072
1999	 9	18	13	0.00077	0.00000	0.00051
1999	 9	18	14	0.00053	0.00000	0.00035
1999	 9	18	15	0.00032	0.00000	0.00022
1999	 9	18	16	0.00015	0.00000	0.00010
1999	 9	18	17	0.00002	0.00000	0.00002
1999	 9	18	18	0.00000	0.00000	0.00000
1999	 9	18	19	0.00000	0.00000	0.00000
1999	 9	18	20	0.00000	0.00000	0.00000
1999	 9	18	21	0.00000	0.00000	0.00000
1999	 9	18	22	0.00000	0.00000	0.00000
1999	 9	18	23	0.00000	0.00000	0.00000
1999	 9	18	24	0.00000	0.00000	0.00000
1999	 9	19	 1	0.00000	0.00000	0.00000
1999	 9	19	 2	0.00000	0.00000	0.00000
1999	 9	19	 3	0.00000	0.00000	0.00000
1999	 9	19	 4	0.00000	0.00000	0.00000
1999	 9	19	 5	0.00000	0.00000	0.00000
1999	 9	19	 6	0.00000	0.00000	0.00000
1999	 9	19	 7	0.00000	0.00000	0.00000
1999	 9	19	 8	0.00000	0.00000	0.00000
1999	 9	19	 9	0.00000	0.00000	0.00000
1999	 9	19	10	0.00000	0.00000	0.00000
1999	 9	19	11	0.00000	0.00000	0.00000
1999	 9	19	12	0.00000	0.00000	0.00000
1999	 9	19	13	0.00000	0.00000	0.00000
1999	 9	19	14	0.00000	0.00000	0.00000
1999	 9	19	15	0.00000	0.00000	0.00000
1999	 9	19	16	0.00000	0.00000	0.00000
1999	 9	19	17	0.00000	0.00000	0.00000
1999	 9	19	18	0.00000	0.00000	0.00000
1999	 9	19	19	0.00000	0.00000	0.00000
1999	 9	19	20	0.00000	0.00000	0.00000
1999	 9	19	21	0.00000	0.00000	0.00000
1999	 9	19	22	0.00000	0.00000	0.00000
1999	 9	19	23	0.00000	0.00000	0.00000
1999	 9	19	24	0.00000	0.00000	0.00000
1999	 9	20	 1	0.00000	0.00000	0.00000
1999	 9	20	 2	0.00000	0.00000	0.00000
1999	 9	20	 3	0.00000	0.00000	0.00000
1999	 9	20	 4	0.00000	0.00000	0.00000
1999	 9	20	 5	0.00000	0.00000	0.00000
1999	 9	20	 6	0.00000	0.00000	0.00000
1999	 9	20	 7	0.00000	0.00000	0.00000
1999	 9	20	 8	0.00000	0.00000	0.00000
1999	 9	20	 9	0.00000	0.00000	0.00000
1999	 9	20	10	0.00000	0.00000	0.00000
1999	 9	20	11	0.00000	0.00000	0.00000
1999	 9	20	12	0.00000	0.00000	0.00000
1999	 9	20	13	0.00000	0.00000	0.00000
1999	 9	20	14	0.00000	0.00000	0.00000
1999	 9	20	15	0.00000	0.00000	0.00000
1999	 9	20	16	0.00000	0.00000	0.00000
1999	 9	20	17	0.00000	0.00000	0.00000
1999	 9	20	18	0.00000	0.00000	0.00000
1999	 9	20	19	0.00000	0.00000	0.00000
1999	 9	20	20	0.00000	0.00000	0.00000
1999	 9	20	21	0.00000	0.00000	0.00000
1999	 9	20	22	0.00000	0.00000	0.00000
1999	 9	20	23	0.00000	0.00000	0.00000
1999	 9	20	24	0.00000	0.00000	0.00000
1999	 9	21	 1	0.00000	0.00000	0.00000
1999	 9	21	 2	0.00000	0.00000	0.00000
1999	 9	21	 3	0.00000	0.00000	0.00000
1999	 9	21	 4	0.00000	0.00000	0.00000
1999	 9	21	 5	0.00000	0.00000	0.00000
1999	 9	21	 6	0.00000	0.00000	0.00000
1999	 9	21	 7	0.00000	0.00000	0.00000
1999	 9	21	 8	0.00000	0.00000	0.00000
1999	 9	21	 9	0.00000	0.00000	0.00000
1999	 9	21	10	0.00000	0.00000	0.00000
1999	 9	21	11	0.00000	0.00000	0.00000
1999	 9	21	12	0.00000	0.00000	0.00000
1999	 9	21	13	0.00000	0.00000	0.00000
1999	 9	21	14	0.00000	0.00000	0.00000
1999	 9	21	15	0.00000	0.00000	0.00000
1999	 9	21	16	0.00000	0.00000	0.00000
1999	 9	21	17	0.00000	0.00000	0.00000
1999	 9	21	18	0.00000	0.00000	0.00000
1999	 9	21	19	0.00000	0.00000	0.00000
1999	 9	21	20	0.00000	0.00000	0.00000
1999	 9	21	21	0.00000	0.00000	0.00000
1999	 9	21	22	0.00000	0.00000	0.00000
1999	 9	21	23	0.00000	0.00000	0.00000
1999	 9	21	24	0.00000	0.00000	0.00000
1999	 9	22	 1	0.00000	0.00000	0.00000
1999	 9	22	 2	0.00000	0.00000	0.00000
1999	 9	22	 3	0.00000	0.00000	0.00000
1999	 9	22	 4	0.00000	0.00000	0.00000
1999	 9	22	 5	0.00000	0.00000	0.00000
1999	 9	22	 6	0.00000	0.00000	0.00000
1999	 9	22	 7	0.00000	0.00000	0.00000
1999	 9	22	 8	0.00000	0.00000	0.00000
1999	 9	22	 9	0.00000	0.00000	0.00000
1999	 9	22	10	0.00000	0.00000	0.00000
1999	 9	22	11	0.00000	0.00000	0.00000
1999	 9	22	12	0.00000	0.00000	0.00000
1999	 9	22	13	0.00000	0.00000	0.00000
1999	 9	22	14	0.00000	0.00000	0.00000
1999	 9	22	15	0.00000	0.00000	0.00000
1999	 9	22	16	0.00000	0.00000	0.00000
1999	 9	22	17	0.00000	0.00000	0.00000
1999	 9	22	18	0.00000	0.00000	0.00000
1999	 9	22	19	0.00000	0.00000	0.00000
1999	 9	22	20	0.00000	0.00000	0.00000
1999	 9	22	21	0.00000	0.00000	0.00000
1999	 9	22	22	0.00000	0.00000	0.00000
1999	 9	22	23	0.00000	0.00000	0.00000
1999	 9	22	24	0.00000	0.00000	0.00000
1999	 9	23	 1	0.00000	0.00000	0.00000
1999	 9	23	 2	0.00000	0.00000	0.00000
1999	 9	23	 3	0.00000	0.00000	0.00000
1999	 9	23	 4	0.00000	0.00000	0.00000
1999	 9	23	 5	0.00000	0.00000	0.00000
1999	 9	23	 6	0.00000	0.00000	0.00000
1999	 9	23	 7	0.00000	0.00000	0.00000
1999	 9	23	 8	0.00000	0.00000	0.00000
1999	 9	23	 9	0.00000	0.00000	0.00000
1999	 9	23	10	0.00000	0.00000	0.00000
1999	 9	23	11	0.00000	0.00000	0.00000
1999	 9	23	12	0.00000	0.00000	0.00000
1999	 9	23	13	0.00000	0.00000	0.00000
1999	 9	23	14	0.00000	0.00000	0.00000
1999	 9	23	15	0.00000	0.00000	0.00000
1999	 9	23	16	0.00000	0.00000	0.00000
1999	 9	23	17	0.00000	0.00000	0.00000
1999	 9	23	18	0.00000	0.00000	0.00000
1999	 9	23	19	0.00000	0.00000	0.00000
1999	 9	23	20	0.00000	0.00000	0.00000
1999	 9	23	21	0.00000	0.00000	0.00000
1999	 9	23	22	0.00000	0.00000	0.00000
1999	 9	23	23	0.00000	0.00000	0.00000
1999	 9	23	24	0.00000	0.00000	0.00000
1999	 9	24	 1	0.00000	0.00000	0.00000
1999	 9	24	 2	0.00000	0.00000	0.00000
1999	 9	24	 3	0.00000	0.00000	0.00000
1999	 9	24	 4	0.00000	0.00000	0.00000
1999	 9	24	 5	0.00000	0.00000	0.00000
1999	 9	24	 6	0.00000	0.00000	0.00000
1999	 9	24	 7	0.00000	0.00000	0.00000
1999	 9	24	 8	0.00000	0.00000	0.00000
1999	 9	24	 9	0.00000	0.00000	0.00000
1999	 9	24	10	0.00000	0.00000	0.00000
1999	 9	24	11	0.00000	0.00000	0.00000
1999	 9	24	12	0.00000	0.00000	0.00000
1999	 9	24	13	0.00000	0.00000	0.00000
1999	 9	24	14	0.00000	0.00000	0.00000
1999	 9	24	15	0.00000	0.00000	0.00000
1999	 9	24	16	0.00000	0.00000	0.00000
1999	 9	24	17	0.00000	0.00000	0.00000
1999	 9	24	18	0.00000	0.00000	0.00000
1999	 9	24	19	0.00000	0.00000	0.00000
1999	 9	24	20	0.00000	0.00000	0.00000
1999	 9	24	21	0.00000	0.00000	0.00000
1999	 9	24	22	0.00000	0.00000	0.00000
1999	 9	24	23	0.00000	0.00000	0.00000
1999	 9	24	24	0.00000	0.00000	0.00000
1999	 9	25	 1	0.00000	0.00000	0.00000
1999	 9	25	 2	0.00000	0.00000	0.00000
1999	 9	25	 3	0.00000	0.00000	0.00000
1999	 9	25	 4	0.00000	0.00000	0.00000
1999	 9	25	 5	0.00000	0.00000	0.00000
1999	 9	25	 6	0.00000	0.00000	0.00000
1999	 9	25	 7	0.00000	0.00000	0.00000
1999	 9	25	 8	0.00000	0.00000	0.00000
1999	 9	25	 9	0.00000	0.00000	0.00000
1999	 9	25	10	0.00000	0.00000	0.00000
1999	 9	25	11	0.00000	0.00000	0.00000
1999	 9	25	12	0.00000	0.00000	0.00000
1999	 9	25	13	0.00000	0.00000	0.00000
1999	 9	25	14	0.00000	0.00000	0.00000
1999	 9	25	15	0.00000	0.00000	0.00000
1999	 9	25	16	0.00000	0.00000	0.00000
1999	 9	25	17	0.00000	0.00000	0.00000
1999	 9	25	18	0.00000	0.00000	0.00000
1999	 9	25	19	0.00000	0.00000	0.00000
1999	 9	25	20	0.00000	0.00000	0.00000
1999	 9	25	21	0.00000	0.00000	0.00000
1999	 9	25	22	0.00000	0.00000	0.00000
1999	 9	25	23	0.00000	0.00000	0.00000
1999	 9	25	24	0.00000	0.00000	0.00000
1999	 9	26	 1	0.00000	0.00000	0.00000
1999	 9	26	 2	0.00000	0.00000	0.00000
1999	 9	26	 3	0.00000	0.00000	0.00000
1999	 9	26	 4	0.00000	0.00000	0.00000
1999	 9	26	 5	0.00000	0.00000	0.00000
1999	 9	26	 6	0.00000	0.00000	0.00000
1999	 9	26	 7	0.00000	0.00000	0.00000
1999	 9	26	 8	0.00000	0.00000	0.00000
1999	 9	26	 9	0.00000	0.00000	0.00000
1999	 9	26	10	0.00000	0.00000	0.00000
1999	 9	26	11	0.00000	0.00000	0.00000
1999	 9	26	12	0.00000	0.00000	0.00000
1999	 9	26	13	0.00000	0.00000	0.00000
1999	 9	26	14	0.00000	0.00000	0.00000
1999	 9	26	15	0.00000	0.00000	0.00000
1999	 9	26	16	0.00000	0.00000	0.00000
1999	 9	26	17	0.00000	0.00000	0.00000
1999	 9	26	18	0.00000	0.00000	0.00000
1999	 9	26	19	0.00000	0.00000	0.00000
1999	 9	26	20	0.00000	0.00000	0.00000
1999	 9	26	21	0.00000	0.00000	0.00000
1999	 9	26	22	0.00000	0.00000	0.00000
1999	 9	26	23	0.00000	0.00000	0.00000
1999	 9	26	24	0.00000	0.00000	0.00000
1999	 9	27	 1	0.00000	0.00000	0.00000
1999	 9	27	 2	0.00000	0.00000	0.00000
1999	 9	27	 3	0.00000	0.00000	0.00000
1999	 9	27	 4	0.00000	0.00000	0.00000
1999	 9	27	 5	0.00000	0.00000	0.00000
1999	 9	27	 6	0.00000	0.00000	0.00000
1999	 9	27	 7	0.00000	0.00000	0.00000
1999	 9	27	 8	0.00000	0.00000	0.00000
1999	 9	27	 9	0.00000	0.00000	0.00000
1999	 9	27	10	0.00000	0.00000	0.00000
1999	 9	27	11	0.00000	0.00000	0.00000
1999	 9	27	12	0.00000	0.00000	0.00000
1999	 9	27	13	0.00000	0.00000	0.00000
1999	 9	27	14	0.00000	0.00000	0.00000
1999	 9	27	15	0.00000	0.00000	0.00000
1999	 9	27	16	0.00000	0.00000	0.00000
1999	 9	27	17	0.00000	0.00000	0.00000
1999	 9	27	18	0.00000	0.00000	0.00000
1999	 9	27	19	0.00000	0.00000	0.00000
1999	 9	27	20	0.00000	0.00000	0.00000
1999	 9	27	21	0.00000	0.00000	0.00000
1999	 9	27	22	0.00000	0.00000	0.00000
1999	 9	27	23	0.00000	0.00000	0.00000
1999	 9	27	24	0.00000	0.00000	0.00000
1999	 9	28	 1	0.00000	0.00000	0.00000
1999	 9	28	 2	0.00000	0.00000	0.00000
1999	 9	28	 3	0.00000	0.00000	0.00000
1999	 9	28	 4	0.00000	0.00000	0.00000
1999	 9	28	 5	0.00000	0.00000	0.00000
1999	 9	28	 6	0.00000	0.00000	0.00000
1999	 9	28	 7	0.00000	0.00000	0.00000
1999	 9	28	 8	0.00000	0.00000	0.00000
1999	 9	28	 9	0.00000	0.00000	0.00000
1999	 9	28	10	0.00000	0.00000	0.00000
1999	 9	28	11	0.00000	0.00000	0.00000
1999	 9	28	12	0.00000	0.00000	0.00000
1999	 9	28	13	0.00000	0.00000	0.00000
1999	 9	28	14	0.00000	0.00000	0.00000
1999	 9	28	15	0.00000	0.00000	0.00000
1999	 9	28	16	0.00000	0.00000	0.00000
1999	 9	28	17	0.00000	0.00000	0.00000
1999	 9	28	18	0.00000	0.00000	0.00000
1999	 9	28	19	0.00000	0.00000	0.00000
1999	 9	28	20	0.00000	0.00000	0.00000
1999	 9	28	21	0.00000	0.00000	0.00000
1999	 9	28	22	0.00000	0.00000	0.00000
1999	 9	28	23	0.00000	0.00000	0.00000
1999	 9	28	24	0.00000	0.00000	0.00000
1999	 9	29	 1	0.00000	0.00000	0.00000
1999	 9	29	 2	0.00000	0.00000	0.00000
1999	 9	29	 3	0.00000	0.00000	0.00000
1999	 9	29	 4	0.00000	0.00000	0.00000
1999	 9	29	 5	0.00000	0.00000	0.00000
1999	 9	29	 6	0.00000	0.00000	0.00000
1999	 9	29	 7	0.00000	0.00000	0.00000
1999	 9	29	 8	0.00000	0.00000	0.00000
1999	 9	29	 9	0.00000	0.00000	0.00000
1999	 9	29	10	0.00000	0.00000	0.00000
1999	 9	29	11	0.00000	0.00000	0.00000
1999	 9	29	12	0.00000	0.00000	0.00000
1999	 9	29	13	0.00000	0.00000	0.00000
1999	 9	29	14	0.00000	0.00000	0.00000
1999	 9	29	15	0.00000	0.00000	0.00000
1999	 9	29	16	0.00000	0.00000	0.00000
1999	 9	29	17	0.00000	0.00000	0.00000
1999	 9	29	18	0.00000	0.00000	0.00000
